,Unnamed: 0.1,Unnamed: 0,recipe_urls,recipe_name,ingredients,url,images url
0,857,1714,https://www.allrecipes.com/recipe/238723/vegetarian-keema-matar-with-cucumber-raita/,Vegetarian Keema Matar with Cucumber Raita Recipe - Allrecipes.com,"[""1 (340 gram) package Yves Veggie Cuisine(R) Original Veggie Ground Round"",""1 green chile pepper, sliced into 1/2-inch (1 cm) rounds, or to taste"",""1 medium onion, finely chopped"",""1 tablespoon Spectrum(R) Canola Oil"",""1 tablespoon grated ginger root"",""1 tablespoon lemon juice"",""1 teaspoon garam masala"",""1 teaspoon ground coriander"",""1 teaspoon ground cumin"",""1/2 cup frozen green peas (matar)"",""1/3 cup finely shredded or finely diced English cucumber (unpeeled)"",""1/4 teaspoon ground cumin"",""2 large garlic cloves, minced"",""2 tablespoons chopped fresh coriander"",""2 tablespoons chopped fresh mint"",""2 tablespoons finely diced red onion (optional)"",""3/4 cup The Greek Gods(R) Plain Yogurt"",""3/4 cup tomatoes, chopped"",""Cucumber Raita (prepare ahead):"",""Pinch dried red chile peppers (optional)"",""Pinch paprika or chili powder""]",,https://www.allrecipes.com/thmb/Cf7nexgZeruqkNwGtmu7Vs_D69M=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1382737-b92bf274177e43a6bdd1c7b01ebd751d.jpg
1,858,1715,https://www.allrecipes.com/recipe/58312/slow-cooker-chai/,Slow Cooker Chai Recipe - Allrecipes.com,"[""1 (14 ounce) can sweetened condensed milk"",""15 green cardamom pods, split open and seeded"",""15 slices fresh ginger, peeled"",""25 whole cloves"",""3 1/2 quarts water"",""3 cinnamon sticks"",""3 whole black peppercorns"",""8 black tea bags""]",,https://www.allrecipes.com/thmb/cl8ZTdYDYv-BRdNIQVJtaCkV-N0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2216750-b3cfa93d0a9644b6adba83c0216798b8.jpg
2,859,1716,https://www.allrecipes.com/recipe/16487/curried-chicken-and-rice-salad/,Curried Chicken and Rice Salad Recipe - Allrecipes.com,"[""1 cup sour cream"",""1/2 cup celery, sliced"",""1/4 cup chopped red bell pepper"",""1/4 cup green onions, chopped"",""1/4 cup mayonnaise"",""2 cups chopped cooked chicken breast"",""2 tablespoons pine nuts"",""2 teaspoons ground curry powder"",""3 cups cooked white rice"",""3 tablespoons peach or mango chutney"",""3/4 teaspoon seasoned salt""]",,https://www.allrecipes.com/thmb/y0rO4d5Tow4SIOoEa2ZN28m4-ok=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/64540-61e6bdff0e9a4dceaeba660030dec429.jpg
3,860,1717,https://www.allrecipes.com/recipe/219292/hot-coffee-masala/,Hot Coffee Masala Recipe - Allrecipes.com,"[""1 1/2 teaspoons instant coffee granules"",""1 whole star anise pod"",""1/2 cinnamon stick"",""2 cumin seeds, or to taste"",""2 cups water"",""2 teaspoons nonfat dry milk powder"",""2 teaspoons white sugar""]",,https://www.allrecipes.com/thmb/IgP-hXzXF9jEqPj-VnW93Lxq1Ho=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/791946-efce46f94d684385aba4bdd17cad7856.jpg
4,861,1718,https://www.allrecipes.com/recipe/262499/tandoori-paneer-tikka-masala/,Tandoori Paneer Tikka Masala Recipe - Allrecipes.com,"[""1 (2 inch) piece fresh ginger root, chopped"",""1 1/2 teaspoons dried fenugreek leaves"",""1 green bell pepper, cut in 1-inch pieces"",""1 red bell pepper, cut in 1-inch pieces"",""1 tablespoon dried fenugreek leaves"",""1 tablespoon ground coriander"",""1 teaspoon cayenne pepper, or to taste"",""1 teaspoon garam masala"",""1/2 cup cashews"",""1/2 cup plain yogurt"",""1/2 large onion, cut into 1-inch pieces"",""1/2 lime, juiced"",""1/2 onion, finely chopped"",""1/2 teaspoon cayenne pepper, or to taste"",""1/2 teaspoon garam masala"",""1/2 teaspoon ground turmeric"",""16 ounces paneer, cut into 1-inch cubes"",""2 large tomatoes, finely chopped"",""2 tablespoons mustard oil"",""2 tablespoons olive oil"",""2 teaspoons cumin seeds"",""5 cloves garlic, chopped"",""For the Ginger-Garlic Paste:"",""For the Kebabs:"",""For the Sauce:"",""salt to taste""]",,
5,862,1719,https://www.allrecipes.com/recipe/190490/easy-chickpea-curry/,Easy Chickpea Curry Recipe - Allrecipes.com,"[""1 (14 ounce) can coconut milk"",""1 (15 ounce) can garbanzo beans, drained"",""1 onion, chopped"",""1 tablespoon butter"",""1 tomato, chopped"",""1/2 teaspoon ground ginger"",""1/2 teaspoon ground paprika"",""1/2 teaspoon white sugar"",""1/3 cup milk"",""1/4 cup ground almonds, or as needed"",""1/4 teaspoon ground turmeric"",""1/4 teaspoon pepper"",""1/4 teaspoon salt"",""2 cubes chicken bouillon"",""2 potatoes, chopped"",""2 tablespoons ketchup"",""2 tablespoons sour cream"",""2 teaspoons garam masala"",""3 cloves garlic, minced"",""3 teaspoons curry powder""]",,https://www.allrecipes.com/thmb/0FsymAkyI9ZEOhG3ztRo5t1CUNU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/3198772-ae05d28803f94e3eb4f437f196692659.jpg
6,863,1720,https://www.allrecipes.com/recipe/43784/spicy-swordfish/,Spicy Swordfish Recipe - Allrecipes.com,"[""1 cup unsweetened coconut milk"",""1 mango - peeled, seeded, and cubed"",""1 pound fresh swordfish, cut into chunks"",""1 teaspoon chili powder"",""1/2 cup chopped fresh ginger root"",""1/2 cup chopped red onion"",""salt to taste""]",,https://www.allrecipes.com/thmb/fmwS6dvgTRjunbiWJ2VflslxBgk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8041825-0bb2f11b1da64305bbdf50c4a58d5724.jpg
7,864,1721,https://www.allrecipes.com/recipe/222775/indian-chicken-rub/,Indian Chicken Rub Recipe - Allrecipes.com,"[""1 pinch ground ginger (optional)"",""1 teaspoon dry mustard"",""1 teaspoon fennel seeds"",""1 teaspoon garam masala, or more to taste"",""1/4 teaspoon rubbed sage"",""2 tablespoons chili powder"",""2 tablespoons curry powder"",""2 tablespoons garlic powder, or more to taste"",""2 tablespoons ground cumin"",""2 tablespoons smoked paprika"",""2 teaspoons ground cardamom"",""2 teaspoons ground coriander"",""2 teaspoons ground turmeric"",""2 teaspoons onion powder"",""salt and ground black pepper to taste""]",,https://www.allrecipes.com/thmb/lFLYc_PoeaIXA9i74qFB1LIl7Mk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/997193-9d478b6cbbab4a7295919154ebf8d3a1.jpg
8,865,1722,https://www.allrecipes.com/recipe/242006/indian-spiced-chicken/,Indian Spiced Chicken Recipe - Allrecipes.com,"[""1 (28 ounce) can diced tomatoes, drained"",""1 1/2 pounds skinless, boneless chicken thighs, cut into halves"",""1 onion, finely chopped"",""1 small head cauliflower, cored and cut into florets"",""1 tablespoon curry powder"",""1/2 cup chopped fresh cilantro, for garnish (optional)"",""1/2 teaspoon kosher salt"",""1/4 cup raisins"",""2 tablespoons grated fresh ginger"",""2 tablespoons tomato paste"",""ground black pepper""]",,https://www.allrecipes.com/thmb/3nvtdUNnUfty-clrXnOee-YFl9Y=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2200406-6240bc98f70b445c92f3800b3632bd6f.jpg
9,866,1723,https://www.allrecipes.com/recipe/212487/lamb-gosht-biryani/,Lamb (Gosht) Biryani Recipe - Allrecipes.com,"[""1 onion, sliced"",""1 pound lamb chops"",""1 tablespoon garlic paste"",""1 tablespoon ginger paste"",""1 tablespoon vegetable oil"",""1 teaspoon salt"",""1/2 teaspoon saffron"",""1/4 cup chopped fresh cilantro leaves"",""1/4 cup cooking oil"",""2 1/2 cups basmati rice"",""2 tablespoons lemon juice"",""2 tablespoons plain yogurt"",""2 tablespoons warm milk"",""2 teaspoons ground red pepper"",""3 tablespoons chopped fresh mint leaves"",""3 tomatoes, chopped"",""4 black cardamom pods"",""4 cinnamon sticks"",""4 green chile peppers, halved lengthwise"",""4 large onions, sliced thin"",""7 1/2 cups water"",""8 whole cloves"",""salt to taste""]",,https://www.allrecipes.com/thmb/U3d0B4VX05xngZKuLgx24lm8srk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/876623-43bf3a765e7e4f5a9245c6fe9247ff50.jpg
10,867,1724,https://www.allrecipes.com/recipe/140997/seared-salmon-with-indian-inspired-cream-sauce/,Seared Salmon with Indian-Inspired Cream Sauce Recipe - Allrecipes.com,"[""1 cup chopped portobello mushrooms"",""1 cup fresh porcini mushrooms, cleaned and sliced"",""1 cup heavy cream"",""1 tablespoon butter"",""1 teaspoon curry powder"",""1/2 cup diced celery"",""1/2 cup diced fennel bulb"",""1/2 teaspoon saffron"",""2 cups chicken broth"",""2 medium onions, diced"",""2 tablespoons thinly sliced green onion for garnish"",""4 (6 ounce) fillets fresh salmon"",""4 lemon slices for garnish"",""4 sprigs chopped fresh parsley for garnish"",""8 cloves garlic, minced"",""salt and black pepper to taste""]",,https://www.allrecipes.com/thmb/8xPjSOGDqdycvzSQG4Bn1Mpr_wg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7944758-11429efb3e0d49cf97f2dcdbe5ff4114.jpg
11,868,1725,https://www.allrecipes.com/recipe/212722/murgh-makhani-indian-butter-chicken/,Murgh Makhani (Indian Butter Chicken) Recipe - Allrecipes.com,"[""1 (1 inch) piece fresh ginger"",""1 1/2 pounds boneless, skinless chicken thighs, cut into 1-inch pieces"",""1 clove garlic"",""1 cup half and half"",""1 cup tomato sauce"",""1 tablespoon tandoori masala powder"",""1 teaspoon dried fenugreek leaves"",""1 teaspoon salt"",""1/2 onion, chopped"",""1/3 cup plain nonfat yogurt"",""1/4 teaspoon Indian chili powder"",""2 tablespoons butter"",""2 tablespoons water"",""2 teaspoons garam masala"",""3 tablespoons cooking oil, divided""]",,
12,869,1726,https://www.allrecipes.com/recipe/86197/potatoes-madras/,Potatoes Madras Recipe - Allrecipes.com,"[""1 (14.4 ounce) can whole tomatoes, chopped"",""1 1/2 pounds potatoes, cut into 1/2 inch dice"",""1 1/4 cups vegetable stock"",""1 large onion, sliced"",""1 tablespoon curry powder"",""1 tablespoon mango chutney"",""1/2 tablespoon ground ginger"",""2 1/2 cups cauliflower florets"",""2 cloves garlic, crushed"",""2 tablespoons malt vinegar"",""3 tablespoons vegetable oil"",""4 ounces dry red lentils"",""chopped fresh parsley for garnish"",""salt and pepper to taste""]",,https://www.allrecipes.com/thmb/jrA6EU38BB_sEXDFd8saZWSk5nc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/418770-cf12e312e8114ca8a681308c07b14151.jpg
13,870,1727,https://www.allrecipes.com/recipe/265777/andreas-dal-for-instant-pot/,Andrea's Dal for Instant Pot® Recipe - Allrecipes.com,"[""1 1/2 cups chana dal"",""1 1/2 tablespoons minced ginger"",""1 onion, roughly chopped"",""1 tablespoon coconut oil"",""1 tablespoon minced garlic"",""1 teaspoon cumin seeds"",""1 teaspoon ground turmeric"",""1 teaspoon salt"",""1/2 teaspoon cayenne pepper, or less to taste (optional)"",""1/4 cup chopped cilantro (optional)"",""1/4 cup water"",""2 tomatoes, roughly chopped, or more to taste"",""5 cups water"",""Chickpeas:""]",,https://www.allrecipes.com/thmb/FnIWrWCqLJ953YhdazcCJA4RI8o=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5634642-b9ba66fb453940c4bf3d1f1e262e97a4.jpg
14,871,1728,https://www.allrecipes.com/recipe/234706/toms-mulligatawny-soup/,Tom's Mulligatawny Soup Recipe - Allrecipes.com,"[""1 pound chicken, cut into chunks"",""1 teaspoon curry powder"",""1 teaspoon ground black pepper"",""1 teaspoon minced fresh parsley, or to taste"",""1 teaspoon salt"",""1/2 cup chopped bell pepper"",""1/2 cup chopped carrot"",""1/2 cup chopped onion"",""1/2 gallon chicken stock"",""2 cups chopped apples"",""2 whole cloves"",""3 1/2 cups stewed tomatoes"",""3 tablespoons margarine"",""3/4 cup all-purpose flour"",""3/4 cup chopped celery""]",,https://www.allrecipes.com/thmb/dXAY9Cbg0QVkvnzeWD4qSMRn6OE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1050545-19bfb9e5b51a41e6aeaf534cae12b571.jpg
15,872,1729,https://www.allrecipes.com/recipe/212525/kheema-pulao/,Kheema Pulao Recipe - Allrecipes.com,"[""1 black cardamom pod"",""1 cinnamon stick"",""1 pound ground beef"",""1 tablespoon garlic paste"",""1 tablespoon ghee (clarified butter)"",""1 tablespoon ginger paste"",""1 teaspoon garam masala"",""1 teaspoon ground cumin"",""1 teaspoon ground turmeric"",""1/2 cup frozen green peas (optional)"",""1/4 cup chopped fresh cilantro"",""1/4 cup cooking oil"",""2 bay leaves"",""2 large onions, minced"",""2 tomatoes, chopped"",""3 cups basmati rice"",""4 green chile peppers, halved lengthwise"",""4 whole cloves"",""5 cups water"",""salt to taste""]",,https://www.allrecipes.com/thmb/JPp2VMOjE7MGsgNorM71jkh_rtA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/504280-810842ca33a04131944642921b8b3060.jpg
16,873,1730,https://www.allrecipes.com/recipe/267714/veggie-samosas/,Veggie Samosas Recipe - Allrecipes.com,"[""1 cup room-temperature water"",""1 pinch salt"",""1 teaspoon ground cumin"",""1 teaspoon ground ginger"",""1/2 cup diced onion"",""1/2 teaspoon cayenne pepper"",""1/2 teaspoon ground coriander"",""1/2 teaspoon red pepper flakes"",""1/2 teaspoon sea salt"",""1/4 teaspoon celery seed"",""1/4 teaspoon dried tarragon"",""1/8 teaspoon ground cinnamon"",""2 cups all-purpose flour"",""2 cups diced potatoes"",""2 cups frozen mixed vegetables, diced"",""2 cups vegetable broth"",""2 tablespoons vegetable oil"",""2 teaspoons chopped garlic"",""2 teaspoons curry powder"",""Dough:"",""Filling:"",""oil for frying""]",,https://www.allrecipes.com/thmb/ZZBk163gkfqbFNVjz5BY7Z10obM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7543501-a7c6d49719244a9eb320fcfaf9c65a86.jpg
17,874,1731,https://www.allrecipes.com/recipe/208041/machhere-jhol-bengali-fish-curry/,Machhere Jhol (Bengali Fish Curry) Recipe - Allrecipes.com,"[""1 tablespoon ground turmeric"",""1 tablespoon vegetable oil"",""1/2 teaspoon black cumin seeds"",""1/2 teaspoon cumin seeds"",""1/2 teaspoon mustard seeds"",""1/2 teaspoon salt"",""1/4 teaspoon fennel seeds, lightly crushed"",""1/4 teaspoon fenugreek seeds"",""2 cups water"",""2 large tomatoes, coarsely chopped"",""2 pounds thick whitefish fillets, cut into large chunks"",""2 teaspoons ground cumin""]",,https://www.allrecipes.com/thmb/C05uzttMiGaYucwNTTIbg6J2BnM=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/659295-8960528f6c9941c5a73b1e8b7c12bc2b.jpg
18,875,1732,https://www.allrecipes.com/recipe/228957/authentic-saag-paneer/,Authentic Saag Paneer Recipe - Allrecipes.com,"[""1 bunch fenugreek leaves, roughly chopped"",""1 onion, thinly sliced"",""1 tablespoon canola oil"",""1 teaspoon cumin seeds"",""1 teaspoon grated fresh ginger"",""1 tomato, diced"",""1/2 cup heavy whipping cream"",""1/2 pound paneer, cubed"",""1/2 teaspoon cayenne pepper"",""1/2 teaspoon ground turmeric"",""2 bunches spinach, roughly chopped"",""2 tablespoons canola oil"",""2 teaspoons garam masala"",""3 cloves garlic, minced"",""salt to taste""]",,
19,876,1733,https://www.allrecipes.com/recipe/259032/serenas-strawberry-lassi/,Serena's Strawberry Lassi  Recipe - Allrecipes.com,"[""1 cup ice"",""1/2 cup white sugar"",""2 cups plain whole-milk yogurt"",""2 cups strawberries""]",,https://www.allrecipes.com/thmb/lH6CcgiJq_DWs0KsIXOnfKyafGE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4537180-65b1924fdd5a4976a8a3faa1d695465d.jpg
20,877,1734,https://www.allrecipes.com/recipe/262622/indian-chicken-tikka-masala/,Indian Chicken Tikka Masala Recipe - Allrecipes.com,"[""1 (1 inch) piece ginger, coarsely chopped"",""1 (14.5 ounce) can chopped tomatoes"",""1 onion, chopped"",""1 tablespoon all-purpose flour"",""1/4 cup water"",""2 cloves garlic, roughly chopped"",""2 tablespoons masala curry paste"",""2 tablespoons vegetable oil"",""3 tablespoons chopped fresh cilantro"",""4 skinless, boneless chicken breasts, cut into 1-inch pieces"",""4 tablespoons plain yogurt"",""salt and freshly ground black pepper to taste""]",,https://www.allrecipes.com/thmb/74X9D6iD49F0_-rCCOOnXN0RLGI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5133952-indian-chicken-tikka-masala-geneviever-4x3-1-3bb9baaf0fbd4397b378dd74ae929d28.jpg
21,878,1735,https://www.allrecipes.com/recipe/46372/indian-chickpeas/,Indian Chickpeas Recipe - Allrecipes.com,"[""1 1/2 cups water"",""1 large tomato, chopped"",""1 tablespoon minced fresh ginger root"",""1/2 cup onion, chopped"",""1/8 teaspoon garam masala"",""2 (15.5 ounce) cans garbanzo beans, drained and rinsed"",""2 tablespoons vegetable oil"",""2 teaspoons channa masala spice mix"",""4 cloves garlic, minced"",""salt to taste""]",,
22,879,1736,https://www.allrecipes.com/recipe/8602/tandoori-chicken-i/,Tandoori Chicken I Recipe - Allrecipes.com,"[""1 (2 to 3 pound) chicken, skinned and quartered"",""1 teaspoon salt"",""2 tablespoons distilled white vinegar"",""2 tablespoons lemon juice"",""2 tablespoons plain yogurt"",""2 tablespoons vegetable oil"",""4 teaspoons ground allspice""]",,https://www.allrecipes.com/thmb/CZbR9plEOHWXtwIx2KPhFvK4ENU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/70870-28acd0d791dd4b60a4daadba3c5b95ec.jpg
23,880,1737,https://www.allrecipes.com/recipe/228011/aarsis-tofu-curry/,Aarsi's Tofu Curry Recipe - Allrecipes.com,"[""1 (15 ounce) can diced tomatoes"",""1 (16 ounce) package medium-firm tofu, cubed"",""1 large red onion, minced"",""1 pinch asafoetida powder"",""1 tablespoon garam masala"",""1 tablespoon olive oil, or as needed"",""1 teaspoon ground turmeric"",""1 teaspoon red chile powder"",""2 Indian green chilies, halved"",""2 cups green peas"",""2 cups water"",""2 tablespoons ground coriander"",""4 bay leaves"",""salt to taste""]",,https://www.allrecipes.com/thmb/9zzmPlbZBugLUwWvUG4UUZh0Wlk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1124765-84ad79cbdc19456f81917a3c1879f65e.jpg
24,881,1738,https://www.allrecipes.com/recipe/262908/easy-instant-pot-green-moong-dal/,Easy Instant Pot® Green Moong Dal Recipe - Allrecipes.com,"[""1 cup green moong dal lentils, rinsed"",""1 onion, diced"",""1 pinch ground turmeric"",""1 tablespoon chopped cilantro"",""1 tablespoon lemon juice"",""1 tablespoon olive oil"",""1 teaspoon coriander"",""1 teaspoon cumin"",""1 teaspoon garam masala"",""1 teaspoon salt"",""1/2 tablespoon ground ginger"",""1/2 tablespoon minced garlic"",""1/2 teaspoon cayenne pepper"",""3 cups water""]",,https://www.allrecipes.com/thmb/UBfh8seCplLOZWdZBkKCv9HBs2c=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5170388-a45d1f122732460397c45cd1d5c37e22.jpg
25,882,1739,https://www.allrecipes.com/recipe/246713/la-jawab-sabut-bhindi/,La-jawab Sabut Bhindi Recipe - Allrecipes.com,"[""1 (1/2 inch) piece fresh ginger"",""1 1/2 teaspoons salt"",""1 3/4 pounds okra, trimmed and halved lengthwise"",""1 teaspoon cumin seeds"",""1 teaspoon ground red chile pepper"",""1/2 teaspoon ground turmeric"",""1/4 teaspoon dried mango powder (amchoor)"",""1/4 teaspoon garam masala"",""1/4 teaspoon ground coriander"",""2 tablespoons plain yogurt"",""3 tablespoons vegetable oil"",""3 tomatoes, quartered"",""3/4 cup water"",""oil for frying""]",,https://www.allrecipes.com/thmb/YVMQomPKhyBvyUDS7kprHzIST-E=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1153494-2272ae635f8d413f94b218892b06f644.jpg
26,883,1740,https://www.allrecipes.com/recipe/212375/anapakaya-paala-koora/,Anapakaya Paala Koora Recipe - Allrecipes.com,"[""1 (1 pound) calabash gourd (anapakaya), cut into 3/4-inch pieces"",""1 sprig fresh curry leaves"",""1 teaspoon coriander seed"",""1 teaspoon cumin seeds"",""1 teaspoon mustard seed"",""1/2 teaspoon ground red pepper"",""1/4 cup milk"",""1/4 teaspoon asafoetida powder"",""2 dried red chile peppers, broken into pieces"",""2 tablespoons vegetable oil"",""salt to taste""]",,https://www.allrecipes.com/thmb/whs533j49iW3xgtmCQGUAg1iVdk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9443323-828f75b24103426daa6b56cf5292b6bb.jpg
27,884,1741,https://www.allrecipes.com/recipe/237348/tandoori-chicken-burgers/,Tandoori Chicken Burgers Recipe - Allrecipes.com,"[""1 cup bread crumbs"",""1 egg"",""1 pound ground chicken"",""1 small red onion, chopped"",""1 tablespoon finely chopped fresh parsley"",""1 tablespoon lemon juice"",""1 tablespoon tandoori paste"",""1 teaspoon garlic paste"",""1 teaspoon ginger paste"",""1 teaspoon red pepper flakes (optional)"",""1/2 cup chopped fresh cilantro"",""1/2 teaspoon garam masala"",""2 tablespoons extra-virgin olive oil"",""2 tablespoons ground red chile pepper (optional)"",""2 tablespoons non-fat plain yogurt"",""2 teaspoons ground cumin""]",,https://www.allrecipes.com/thmb/LcznC0FP1QWK2A1FuYtKbsSxI0k=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/66679-e050aeaded7d4d28b13d9a9025a3762e.jpg
28,885,1742,https://www.allrecipes.com/recipe/20651/chutney-eggs/,Chutney Eggs Recipe - Allrecipes.com,"[""1 tablespoon chopped almonds"",""1/4 cup chutney"",""12 eggs"",""3 tablespoons mayonnaise"",""6 slices bacon""]",,https://www.allrecipes.com/thmb/9WvDxfC_hNkmnkIJWuThDepuLZ0=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/602564-756567694b4e4e658efa1655cf0430ec.jpg
29,886,1743,https://www.allrecipes.com/recipe/13965/curried-peas/,Curried Peas Recipe - Allrecipes.com,"[""1 1/2 teaspoons ground coriander seed"",""1 onion, chopped"",""1 pinch ground turmeric"",""1 pound fresh pea pods, shelled"",""1 small cinnamon stick"",""1 teaspoon chili powder"",""1/2 teaspoon cumin seeds"",""2 teaspoons ginger oil"",""4 teaspoons coconut milk"",""4 tomatoes, chopped"",""salt to taste""]",,
30,887,1744,https://www.allrecipes.com/recipe/107289/curry-sauce/,Curry Sauce Recipe - Allrecipes.com,"[""1 (14.5 ounce) can diced tomatoes"",""1 tablespoon curry paste"",""1 tablespoon garam masala"",""1 tablespoon turmeric powder"",""1 teaspoon red pepper flakes"",""2 pounds onions, chopped"",""2 tablespoons cumin"",""3 tablespoons minced ginger"",""4 cloves garlic, minced""]",,https://www.allrecipes.com/thmb/HqAJnBcrOIXiEm6PQdHzdKJOe0w=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2175886-a9816b782b5f4067b6ad73751f527a06.jpg
31,888,1745,https://www.allrecipes.com/recipe/216866/grilled-lamb-chops-with-curry-apple-and-raisin-sauce/,"Grilled Lamb Chops with Curry, Apple and Raisin Sauce Recipe - Allrecipes.com","[""1 clove garlic, crushed"",""1 cup applesauce"",""1 tablespoon ground coriander"",""1 tablespoon ground cumin"",""1 tablespoon olive oil"",""1 tablespoon water, if needed (optional)"",""1 teaspoon dried thyme"",""1 teaspoon seasoned salt"",""1/2 lemon (including peel), seeded and finely chopped"",""1/4 cup butter"",""2 tablespoons curry powder, or to taste"",""2 teaspoons salt, or to taste"",""2 teaspoons white pepper"",""2/3 cup dark raisins"",""2/3 cup golden raisins"",""3 cups apples - peeled, cored, and chopped"",""3 cups chopped onion"",""6 (4 ounce) lamb chops""]",,https://www.allrecipes.com/thmb/Dqb5pmHX0Rkf0awvjS9sKWJ51A8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1426812-21e58a259a4b4847a9ca4c09055bac01.jpg
32,889,1746,https://www.allrecipes.com/recipe/189352/indian-spiced-roasted-chickpeas/,Indian-Spiced Roasted Chickpeas Recipe - Allrecipes.com,"[""1 1/2 teaspoons ground cumin"",""1 pinch cayenne pepper, or to taste"",""1 pinch ground black pepper"",""1 tablespoon lemon juice"",""1 teaspoon brown sugar"",""1 teaspoon garam masala"",""1/2 teaspoon ground coriander"",""1/2 teaspoon salt, or to taste"",""1/4 teaspoon ground cinnamon"",""2 cups canned chickpeas, rinsed and drained"",""2 tablespoons olive oil""]",,https://www.allrecipes.com/thmb/OptdKlubCxEc-xyp0dK_dVjdnbA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2107000-39ae5b8ce0024c0091b57a2ff793538e.jpg
33,890,1747,https://www.allrecipes.com/recipe/164193/indian-style-vegetable-rice/,Indian-Style Vegetable Rice Recipe - Allrecipes.com,"[""1 1/2 tablespoons ground black pepper"",""1 clove garlic, minced"",""1 cup chopped fresh broccoli"",""1 cup long grain rice"",""1 onion, finely chopped"",""1 tablespoon cayenne pepper"",""1 tablespoon salt, or to taste"",""1/2 carrot, chopped"",""1/2 cup chopped red bell pepper"",""1/2 cup corn kernels"",""1/2 cup fresh green beans, cut into 1 inch pieces"",""1/2 teaspoon ground turmeric"",""1/4 cup chopped fresh cilantro"",""1/4 cup roasted cashews"",""1/4 cup water"",""3 tablespoons corn oil"",""3 whole cloves"",""4 cups water""]",,https://www.allrecipes.com/thmb/azE_2VztYuzM4bxWhvZ_3P-gWbI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9436929-17fe10fccd994b76976d9c1de92d6678.jpg
34,891,1748,https://www.allrecipes.com/recipe/18218/dairy-free-cauliflower-fritters/,Dairy-Free Cauliflower Fritters Recipe - Allrecipes.com,"[""1 1/2 cups all-purpose flour"",""1 cup warm water"",""1 head cauliflower, broken into small florets"",""1 onion"",""1 teaspoon active dry yeast"",""1 teaspoon ground allspice"",""1 teaspoon ground cumin"",""1 teaspoon salt"",""1/2 teaspoon ground cinnamon"",""1/4 cup olive oil"",""1/4 cup vegetable oil"",""1/4 teaspoon ground black pepper"",""1/4 teaspoon ground cloves"",""1/4 teaspoon ground nutmeg"",""4 eggs"",""5 cloves garlic"",""7 sprigs fresh parsley""]",,https://www.allrecipes.com/thmb/7cM46tt3_2FXOK6UzicNigtEHCA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1112243-96dcd54b29454d4484f9524ffa11c8d1.jpg
35,892,1749,https://www.allrecipes.com/recipe/54799/egg-halwa/,Egg Halwa Recipe - Allrecipes.com,"[""1 cup milk"",""1 teaspoon semolina"",""1/2 cup dry milk powder"",""1/2 cup shortening"",""3/4 cup sugar"",""4 eggs, beaten"",""4 pods green cardamom""]",,https://www.allrecipes.com/thmb/h-NGs7ZSgc4jbqAgCjlDkHkWYuU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4469167-aloo-gobi-masala-cauliflower-and-potato-curry-Allrecipes-Magazine-4x3-1-d8ab6614b61f4787a9c262ec6a867df3.jpg
36,893,1750,https://www.allrecipes.com/recipe/259091/spiced-mango-lassi/,Spiced Mango Lassi Recipe - Allrecipes.com,"[""1 cup frozen mango chunks"",""1 cup nonfat plain yogurt"",""1/2 teaspoon vanilla extract"",""1/4 cup mango juice"",""1/4 teaspoon ground cardamom"",""1/8 teaspoon ground cinnamon"",""1/8 teaspoon ground ginger"",""2 tablespoons honey""]",,https://www.allrecipes.com/thmb/mKdaaJJhzHLZCguEmE4oEcVMBaE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1939839-753505989b444957b17e9b41275483f6.jpg
